,label,STAT3,SMAD23,STAT6,SOCS1,TLR4,NFKB,STAT1,SOCS3,AP1,IL10,TNFA,TGFB,Fra1,HIF1A,ERK,IL4e,IL10e,TNFAe,TGFBe,IgG,A2a,IFNG,IFNB,IL1B,IL6e,MCSF,GMCSF,Hipoxia,GCGCR,difference
1375,M2aM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,0.883984275,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0.884036452
1376,M2aM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,0.883255293,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0.88330747
1377,M2aM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,0.883984275,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0.884036452
1378,M2aM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,0.883255293,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0.88330747
1379,M2aM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,0.883218353,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0.88327053
1380,M2aM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,0.883255491,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0.883307668
1381,M2aM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,0.883218353,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0.88327053
1382,M2aM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,0.883255491,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0.883307668
1383,M2aM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,0.883218331,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0.883270509
1384,M2aM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,0.883255491,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0.883307668
1385,M2aM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,0.883218331,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0.883270509
1386,M2aM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,0.883255491,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0.883307668
1387,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4166,1,1,0,1,1,1,0,0,0,1,0,1,1,0,209848.4166
1388,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4512,1,1,0,1,1,1,0,0,0,1,0,1,1,1,209848.4513
1389,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4166,1,1,0,1,1,1,0,0,0,1,0,1,0,0,209848.4166
1390,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4512,1,1,0,1,1,1,0,0,0,1,0,1,0,1,209848.4513
1391,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4166,1,1,0,1,1,1,0,0,0,1,1,1,0,0,209848.4166
1392,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4512,1,1,0,1,1,1,0,0,0,1,1,1,0,1,209848.4513
1393,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4166,1,1,0,1,1,1,0,0,0,1,1,1,1,0,209848.4166
1394,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4512,1,1,0,1,1,1,0,0,0,1,1,1,1,1,209848.4513
1395,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4167,0,1,0,1,1,1,0,0,0,1,1,1,1,0,209848.4167
1396,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209843.3008,0,1,0,1,1,1,0,0,0,1,1,1,1,1,209842.3008
1397,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4167,0,1,0,1,1,1,0,0,0,1,1,1,0,0,209848.4167
1398,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209843.3008,0,1,0,1,1,1,0,0,0,1,1,1,0,1,209842.3008
1399,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4167,0,1,0,1,1,1,0,0,0,1,0,1,0,0,209848.4167
1400,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209843.3008,0,1,0,1,1,1,0,0,0,1,0,1,0,1,209842.3008
1401,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4167,0,1,0,1,1,1,0,0,0,1,0,1,1,0,209848.4167
1402,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209843.3008,0,1,0,1,1,1,0,0,0,1,0,1,1,1,209842.3008
1403,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4167,0,1,0,1,1,1,0,0,1,1,0,1,1,0,209848.4167
1404,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209843.3008,0,1,0,1,1,1,0,0,1,1,0,1,1,1,209842.3008
1405,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4167,0,1,0,1,1,1,0,0,1,1,0,1,0,0,209848.4167
1406,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209843.3008,0,1,0,1,1,1,0,0,1,1,0,1,0,1,209842.3008
1407,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4167,0,1,0,1,1,1,0,0,1,1,1,1,0,0,209848.4167
1408,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209843.3008,0,1,0,1,1,1,0,0,1,1,1,1,0,1,209842.3008
1409,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4167,0,1,0,1,1,1,0,0,1,1,1,1,1,0,209848.4167
1410,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209843.3008,0,1,0,1,1,1,0,0,1,1,1,1,1,1,209842.3008
1411,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4166,1,1,0,1,1,1,0,0,1,1,1,1,1,0,209848.4166
1412,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4512,1,1,0,1,1,1,0,0,1,1,1,1,1,1,209848.4513
1413,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4166,1,1,0,1,1,1,0,0,1,1,1,1,0,0,209848.4166
1414,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4512,1,1,0,1,1,1,0,0,1,1,1,1,0,1,209848.4513
1415,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4166,1,1,0,1,1,1,0,0,1,1,0,1,0,0,209848.4166
1416,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4512,1,1,0,1,1,1,0,0,1,1,0,1,0,1,209848.4513
1417,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4166,1,1,0,1,1,1,0,0,1,1,0,1,1,0,209848.4166
1418,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4512,1,1,0,1,1,1,0,0,1,1,0,1,1,1,209848.4513
1419,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4176,1,1,0,1,1,1,0,0,1,1,0,0,1,0,209848.4176
1420,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209860.1174,1,1,0,1,1,1,0,0,1,1,0,0,1,1,209859.1174
1421,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4176,1,1,0,1,1,1,0,0,1,1,0,0,0,0,209848.4176
1422,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209860.1174,1,1,0,1,1,1,0,0,1,1,0,0,0,1,209859.1174
1423,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4176,1,1,0,1,1,1,0,0,1,1,1,0,0,0,209848.4176
1424,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209860.1174,1,1,0,1,1,1,0,0,1,1,1,0,0,1,209859.1174
1425,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4176,1,1,0,1,1,1,0,0,1,1,1,0,1,0,209848.4176
1426,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209860.1174,1,1,0,1,1,1,0,0,1,1,1,0,1,1,209859.1174
1427,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4176,1,1,0,1,1,1,0,0,0,1,1,0,1,0,209848.4176
1428,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209860.1174,1,1,0,1,1,1,0,0,0,1,1,0,1,1,209859.1174
1429,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4176,1,1,0,1,1,1,0,0,0,1,1,0,0,0,209848.4176
1430,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209860.1174,1,1,0,1,1,1,0,0,0,1,1,0,0,1,209859.1174
1431,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4176,1,1,0,1,1,1,0,0,0,1,0,0,0,0,209848.4176
1432,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209860.1174,1,1,0,1,1,1,0,0,0,1,0,0,0,1,209859.1174
1433,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4176,1,1,0,1,1,1,0,0,0,1,0,0,1,0,209848.4176
1434,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209860.1174,1,1,0,1,1,1,0,0,0,1,0,0,1,1,209859.1174
1435,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4163,1,1,0,1,1,0,0,0,0,1,0,0,1,0,209848.4163
1436,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209860.1245,1,1,0,1,1,0,0,0,0,1,0,0,1,1,209859.1246
1437,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4163,1,1,0,1,1,0,0,0,0,1,0,0,0,0,209848.4163
1438,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209860.1245,1,1,0,1,1,0,0,0,0,1,0,0,0,1,209859.1246
1439,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4163,1,1,0,1,1,0,0,0,0,1,1,0,0,0,209848.4163
1440,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209860.1245,1,1,0,1,1,0,0,0,0,1,1,0,0,1,209859.1246
1441,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4163,1,1,0,1,1,0,0,0,0,1,1,0,1,0,209848.4163
1442,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209860.1245,1,1,0,1,1,0,0,0,0,1,1,0,1,1,209859.1246
1443,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4122,0,1,0,1,1,0,0,0,0,1,1,0,1,0,209848.4123
1444,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209843.3025,0,1,0,1,1,0,0,0,0,1,1,0,1,1,209842.3025
1445,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4122,0,1,0,1,1,0,0,0,0,1,1,0,0,0,209848.4123
1446,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209843.3025,0,1,0,1,1,0,0,0,0,1,1,0,0,1,209842.3025
1447,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4122,0,1,0,1,1,0,0,0,0,1,0,0,0,0,209848.4123
1448,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209843.3025,0,1,0,1,1,0,0,0,0,1,0,0,0,1,209842.3025
1449,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4122,0,1,0,1,1,0,0,0,0,1,0,0,1,0,209848.4123
1450,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209843.3025,0,1,0,1,1,0,0,0,0,1,0,0,1,1,209842.3025
1451,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4122,0,1,0,1,1,0,0,0,1,1,0,0,1,0,209848.4123
1452,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209843.3025,0,1,0,1,1,0,0,0,1,1,0,0,1,1,209842.3025
1453,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4122,0,1,0,1,1,0,0,0,1,1,0,0,0,0,209848.4123
1454,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209843.3025,0,1,0,1,1,0,0,0,1,1,0,0,0,1,209842.3025
1455,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4122,0,1,0,1,1,0,0,0,1,1,1,0,0,0,209848.4123
1456,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209843.3025,0,1,0,1,1,0,0,0,1,1,1,0,0,1,209842.3025
1457,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4122,0,1,0,1,1,0,0,0,1,1,1,0,1,0,209848.4123
1458,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209843.3025,0,1,0,1,1,0,0,0,1,1,1,0,1,1,209842.3025
1459,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4163,1,1,0,1,1,0,0,0,1,1,1,0,1,0,209848.4163
1460,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209860.1245,1,1,0,1,1,0,0,0,1,1,1,0,1,1,209859.1246
1461,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4163,1,1,0,1,1,0,0,0,1,1,1,0,0,0,209848.4163
1462,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209860.1245,1,1,0,1,1,0,0,0,1,1,1,0,0,1,209859.1246
1463,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4163,1,1,0,1,1,0,0,0,1,1,0,0,0,0,209848.4163
1464,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209860.1245,1,1,0,1,1,0,0,0,1,1,0,0,0,1,209859.1246
1465,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209849.4163,1,1,0,1,1,0,0,0,1,1,0,0,1,0,209848.4163
1466,M2aM2bM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,0.999996273,209860.1245,1,1,0,1,1,0,0,0,1,1,0,0,1,1,209859.1246
1467,M2aM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,0.999996273,0.808929456,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0.808981633
1468,M2aM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,0.999996273,0.808955165,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0.809007342
1469,M2aM2d,3.73E-06,0.999996273,0.999996273,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,0.999996273,0.808929456,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0.808981633
